OfferID,LMDID,OfferTitle,OfferDesc,TnC1,TnC2,TnC3,TnC4,TnC5,GeneralOfferTnC,Online_Offline,OfferImgUrl1,OfferImgUrl2,OfferImgUrl3,OfferImpactIndex,OfferStartDate,OfferEndDate,CouponType,OfferType,OfferActiveFlag,OfferAddDate,CategoriesCSV,Bank
34780,105299,"Rs.700 Off on Min. Purchase of Rs.2500 (Not on Diapers, Combos, Bottles & Accessories, Bottle Cleaning & Sterilisation, Formula & supplements and few brands",,,,,,,,Online,http://cdn.firstcry.com/brainbees/banners/hp_monthlypg_1apr.jpg,,,4,31-03-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Kids and Toddlers,Kids Fashion,School Stuff,Baby Care,Maternity,Baby Gears,Entertainment,Board Games and Toys",
34781,105300,"Rs.150 OFF on Min. Purchase of Rs.600 (Not on Diapers, Combos, Bottles & Accessories, Bottle Cleaning & Sterilisation, Formula & supplements and few brands)",,,,,,,,Online,http://cdn.firstcry.com/brainbees/banners/hp_monthlypg_1apr.jpg,,,4,31-03-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Kids and Toddlers,Kids Fashion,School Stuff,Baby Care,Maternity,Baby Gears,Entertainment,Board Games and Toys",
34783,105297,"Rs.400 OFF on Min. Purchases of Rs.1499 (Not on Diapers, Combos, Bottles & Accessories, Formula & Supplements and few brands)",,,,,,,,Online,http://cdn.firstcry.com/brainbees/banners/hp_monthlypg_1apr.jpg,,,4,31-03-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Kids and Toddlers,Kids Fashion,School Stuff,Baby Care,Maternity,Baby Gears,Entertainment,Board Games and Toys",
34792,105360,25% Cashback on Transaction of Rs.50+ (For New User. Max. Cashback is Rs.50. Not for Airtel Transactions. Only on Mobile App),,,,,,,,Online,,,,4,01-04-2016,16-04-2016,Code,Coupon,Y,04-04-2016,"Online Recharge,Mobile Recharge,Data Card Recharge,DTH Recharge",
34794,105362,25% Cashback on DTH Recharge of Min.300 (Max. Cashback is Rs.100. Only for New User. Not for Airtel),,,,,,,,Online,,,,4,01-04-2016,16-04-2016,Code,Coupon,Y,04-04-2016,"Online Recharge,DTH Recharge",
34796,105373,"Rs.1500 Off on Min. Purchase of Rs.24,999",,,,,,,,Online,http://img.greendust.com/banners/home-banner-Windiw-ACs-30-03-2016.jpg,,,4,01-04-2016,02-05-2016,Code,Coupon,Y,04-04-2016,"Fashion,Mens Apparels,Womens Apparels,Watches,Ethnic Wear,Eyewear,Footwear,Handbags and Wallets,Jewellery,Fashion Accessories,Car and Bike Accessories,Electronics and Gadgets,Cameras,Gaming Consoles,Computers and Laptops,Computer Accessories,Mobiles and Tablets,Mobile Accessories,Personal Care Appliances,Home Appliances,Home and Living,Furniture and Decor,Health and Beauty,Fitness",
34797,105268,"Extra Rs.1000 Discount on Min. Purchase of Rs.20,000",,,,,,,,Online,http://img.greendust.com/banners/home-banner-Windiw-ACs-30-03-2016.jpg,,,4,01-03-2016,02-05-2016,Code,Coupon,Y,04-04-2016,"Fashion,Mens Apparels,Womens Apparels,Watches,Ethnic Wear,Eyewear,Footwear,Handbags and Wallets,Jewellery,Fashion Accessories,Car and Bike Accessories,Electronics and Gadgets,Cameras,Gaming Consoles,Computers and Laptops,Computer Accessories,Mobiles and Tablets,Mobile Accessories,Personal Care Appliances,Home Appliances,Home and Living,Furniture and Decor,Health and Beauty,Fitness",
34804,105354,20% Off + Extra 10% OFF on Selected Hotel Bookings (Min. Booking of Rs.899. all check ins till 24th Mar 2016),,,,,,,,Online,https://bi.oyorooms.com/media/images/marketing/hero_flagship.jpg,,,4,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Travel,Hotels",
34807,105395,20% Cashback on All Bus Ticket Bookings (Min. Transaction of Rs.200. Max. Cashback of Rs.80),,,,,,,,Online,https://s3-us-west-2.amazonaws.com/paytm-travel/Marketing/1200x400_BUS80+-compressed.jpg,,,4,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Travel,Bus Bookings",PayTM
34813,105388,30% Cashback on All Bus Ticket Bookings (Only for New Users. Min. Booking of Rs.300. Max. Cashback is Rs.120),,,,,,,,Online,https://s3-us-west-2.amazonaws.com/paytm-travel/Marketing/1200x400_BUSNEW120-compressed+(1).jpg,,,4,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Travel,Bus Bookings",PayTM
34816,105351,4% Cashback on Recharges (Max. Cashback is Rs.200. Not on Airtel),,,,,,,,Online,,,,2,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Online Recharge,Mobile Recharge,Data Card Recharge,DTH Recharge",PayTM
34821,105337,Rs.30 Cashback on BSNL Recharges of Rs.400+ (Only on Monday),,,,,,,,Online,,,,3,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Online Recharge,Mobile Recharge",PayTM
34822,105336,Rs.50 Cashback on Recharge of Rs.100+,,,,,,,,Online,https://assetscdn.paytm.com/images/catalog/view_item/41986/9.jpg,,,3,01-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Online Recharge,Mobile Recharge,Data Card Recharge,DTH Recharge",PayTM
34832,NULL,Buy 2 Get 1 Free Pastry ,NULL,We accept Cash only,,,,,Get 3 Pastry just for Rs. 80 instead of Rs. 120/-,Offline,,,,3,31-03-2016,31-03-2017,,Freebie,Y,04-04-2016,NULL,NULL
34833,NULL,Upto 20% OFF on Power Tools,NULL,We accept Cash & Cheque only,,,,,Get great discount on all types of Power Tools.,Offline,,,,3,31-03-2016,31-03-2017,,Discount,Y,04-04-2016,NULL,NULL
34834,NULL,Upto 15% OFF on Ceramics & Sanitaryware,NULL,We accept Cash & Cheque only,,,,,Get great discount on all types of Ceramics & Sanitary Ware. ,Offline,,,,3,31-03-2016,31-03-2017,,Discount,Y,04-04-2016,NULL,NULL
34835,NULL,Upto 25% OFF on Sanitaryware,NULL,We accept Cash & Cheque only,,,,,Get best prices and heavy discounts on Sanitary Ware. ,Offline,,,,3,31-03-2016,31-03-2017,,Discount,Y,04-04-2016,NULL,NULL
34836,105573,20% OFF on one touch ultra strip (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1447854591/llsrjgz6bjvncmxffvjy.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34837,105578,20% OFF on patanjali saundraya face wash (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1450267552/nw7ewtwlkvhhgiiii0p1.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34838,105579,20% OFF on dabur chyawanprash (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1446011834/pkrbockxxar68uvauxcy.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34839,105566,20% OFF on Complan (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1453098022/k0db3cjjoycrxqbkgffs.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34840,105576,20% OFF on sugar free gold tablet (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1452834034/bwltdga01i94uqfdpqgn.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34841,105577,20% OFF on patanjali kesh kanti natural hair cleanser (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1450266106/baug6s6naxnmcncfkdck.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34842,105574,20% OFF on accu chek active kit (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1448279350/pjdc4a0y0rvgllslqpk4.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34843,105575,20% OFF on accu-chek performa glucometer kit (Max. Discount of Rs.500),,,,,,,,Online,https://hkp-prod.s3.amazonaws.com/otc/otc223938.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34844,105572,20% OFF on Accu Chek Active 50 Strip (Max. Discount of Rs.500),,,,,,,,Online,https://hkp-prod.s3.amazonaws.com/otc/otc139543.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34845,105569,20% OFF on Pampers Baby Dry (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1448353424/cytykce2gg2skmjmpl9o.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34846,105570,20% OFF on Mammy Poko Pants (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1448445332/hvj0nbujlgmkq0jpelul.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34847,105568,20% OFF on Huggies Dry (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1448371001/diuljhjl7rpviotw56q3.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34848,105567,20% OFF on Horlicks Choco Flavor (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1446207288/jttyan2ymeknouxjp0lo.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34849,105564,20% OFF on Moov (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1449039119/ixvmngajvpxjdrd0saah.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34850,105565,20% OFF on Johnson Baby Cream (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1452853641/h6a22njfipoztdvc0f5z.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34851,105563,20% OFF on Volini Spray (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1450778013/fnlf6zoqr5sowfbcg0kt.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34852,105562,20% OFF on Vicks Vaporub (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1452854467/oj9oymav4kd1p7d6b6fq.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
34853,105561,20% OFF on Honeitus Syrup (Max. Discount of Rs.500),,,,,,,,Online,http://res.cloudinary.com/du8msdgbj/image/upload/v1452856486/brtfirw94qkhsbqspehe.jpg,,,4,02-04-2016,01-05-2016,Code,Coupon,Y,04-04-2016,"Health and Beauty,Fitness",
